,texto,doc_id,tiempo_segundos,dificultad
52,"ARTÍCULO 22. Las personas integrantes de la Comisión Académica del Posgrado durarán en su cargo máximo cinco años. Las integrantes y los integrantes de la Comisión Académica del Posgrado (CAP) permanecerán en funciones durante dos años y podrán obtener su nombramiento por un nuevo período. Después de dos periodos consecutivos, la misma académica o académico no podrá ocupar dicho cargo hasta que haya transcurrido un año, con excepción del titular de la presidencia de la CAP. Es altamente recomendable, que los nombramientos de las personas que integran la CAP permitan que los trabajos tengan continuidad. Es decir, que a los dos años solo se permita el cambio de la mitad de las integrantes y los integrantes de la CAP. En aquellos posgrados cuyo número de académicos sea bajo o los académicos no puedan cumplir con los requisitos para la conformación de la CAP señalados en el artículo 20, el periodo de permanencia de los integrantes de la CAP podrá ser mayor a lo establecido en el presente reglamento. Los casos no previstos se someterán a consideración del Comité de Seguimiento del Posgrado. ARTICULO 23. La Coordinación de Posgrado podrá solicitar cambio de una integrante o un integrante de la Comisión Académica del Posgrado (CAP), por los siguientes motivos: I. La académica o el académico presente la renuncia. II. La académica o el académico disfrute de licencia por beca para estudios de posgrado, año sabático o sea titular de un órgano per- sonal de gobierno. III. Su ausencia se prolongue por más de tres sesiones consecutivas sin causa justificada documentalmente. 20 Reglamento de Estudios de Posgrado IV. Por incumplimiento de las responsabilidades establecidas en el ar- tículo 21.",52,83.0,3
53,"ARTÍCULO 100. La doble titulación exige el establecimiento previo de un convenio general o un convenio de colaboración académica entre las dos instituciones interesadas. En el marco de este convenio general, se suscribirá un convenio específico de doble titulación que deberá ser firmado por las representaciones legales de ambas instituciones. Cada institución reconocerá la validez de la tesis o trabajo terminal defendidos y expedirá el grado correspondiente. ARTICULO 101. La duración mínima de un convenio específico de doble titulación para nivel doctorado deberá ser de tres años y para nivel de maestría, de dos años.",53,27.422000000000004,2
54,"ARTÍCULO 111. La Universidad de Sonora, por conducto de la Dirección de Servicios Escolares o Dirección que la sustituya en su momento, podrá reconocer la validez de estudios de posgrado realizados en otras instituciones educativas del país o del extranjero, así como de la propia Universidad, a través de los procedimientos de revalidación, equivalencia o conmutación de acuerdo con un dictamen emitido por la Comisión Académica del Posgrado del programa respectivo, instancia que determinará cómo distribuir los créditos en caso de revalidación, equivalencia o conmutación.",54,21.0,3
55,"La ciencia abierta no sólo significa el acceso abierto y universal a la generación de conocimiento, sino que al mismo tiempo se debe cuidar la calidad del material que se publica en revistas científicas, enfatizó el rector de la Universidad de Sonora, Enrique Fernando Velázquez Contreras.
Al inaugurar las actividades académicas de la primera edición de la Semana de la ciencia abierta Unison 2021, la autoridad universitaria añadió que el tema de ciencias abierta adquirió mayor relevancia en el contexto de la actual contingencia sanitaria, discusión que se ha enfocado en la importancia de compartir el conocimiento científico y el acceso universal a dicha producción.
Aclaró que no se debe perder de vista que la ciencia abierta es un concepto que va más allá del acceso abierto de las revistas científicas, pues los retos del tema están en la calidad de los textos científicos, los costos de publicación para el investigador, la gestión de recursos económicos para publicación y el impacto de las revistas de acceso abierto, entre otros.
La bienvenida a la actividad estuvo a cargo del secretario general académico, Ramón Enrique Robles Zepeda, quien comentó que en los últimos tres años la Universidad de Sonora ha realizado una serie de actividades orientadas a la valoración interna y fortalecimiento de las revistas científicas editadas en esta casa de estudios, trabajo que ha llevado a la alma mater a establecer una relación institucional con la consultoría en ciencia abierta eScire.
Añadió que el programa de la Semana de la ciencia abierta Unison 2021 es una opción académica completa, y el propósito es analizar y reflexionar acerca de las tendencias de las revistas científicas en general, así como de las mismas revistas que edita y publica la Universidad de Sonora, a fin de incrementar la visibilidad de éstas, acompañadas siempre por indicadores de calidad, y de esta forma avanzar hacia la consolidación de dichas revistas.
Recordó que el tema de ciencia abierta se encuentra en amplia discusión, y las revistas científicas han pasado del formato impreso al digital, un cambio de formato que ha llevado a la comunidad científica a la discusión sobre el acceso a la ciencia abierta.
En la ceremonia de inauguración estuvieron también la directora de Investigación y Posgrado, Hisila del Carmen Santacruz Ortega; el director de Vinculación y Difusión, Rodolfo Basurto Álvarez; la directora de Servicios Universitarios, Rosa María Tinajero González, y la vicerrectora de la Unidad Regional Centro, María Rita Plancarte Martínez.
El programa completo de actividades puede consultarse en https://82e58807-c98d-4ab7-acfc-59e0edbffc49.filesusr.com/ugd/2c48ea_9b7a8b27cfb34fd1a009c2ad39c463d6.pdf, y la transmisión de las actividades puede consultarse en el canal de YouTube Semana de la Ciencia Abierta Unison 2021 y en el portal de internet https://www.accesoabierto.unison.mx/.",55,151.0,2
56,"Artículo 4. La Defensoría estará integrada de la siguiente manera:
I. Un Defensor(a), quien fungirá como titular
II. Una persona Responsable de la Unidad de Atención de
Violencia de Género.
III. Una persona Responsable de la Unidad de Justicia
Alternativa.
Estas personas apoyarán al titular de la Defensoría en sus
funciones y lo sustituirán, indistinta o subsecuentemente,
en caso de ausencia, cuando ésta se prolongue por un
período mayor a quince días hábiles, para lo cual, bastará
un oficio de comisión de la persona titular de la Defensoría.
IV. Un Consejo Consultivo cuyos integrantes desarrollarán sus
funciones con carácter honorario, el cual será presidido
por quien funja como titular de la Defensoría y estará
conformado en forma paritaria por una o un representante
8
académico de cada Unidad Regional que serán nombrados
por el Colegio Académico, con base en el procedimiento
establecido en el Reglamento Interno de la Defensoría de
los Derechos Universitarios. Sus funciones se establecen
en el",56,37.666666666666664,3
57,"La edición del mes de marzo de la Gaceta Unison ya está lista. Destaca en su portada y páginas interiores algunos de los eventos realizados como parte del programa de actividades que se realizó con motivo del Día Internacional de la Mujer.
El órgano informativo de la alma mater sonorense incluye además el Festival de la Primavera 2022, que también presentó un extenso número de eventos y vinculó a distintas instituciones y dependencias, así como la VII Semana de la Protección Civil.
Se presenta también un extracto de la semblanza del maestro Óscar Carrizosa Hernández, académico por más de 50 años en esta casa de estudios en los talleres libres de Teatro y en la Licenciatura en Artes Escénicas, quien compartió parte de su historia para los lectores de la Gaceta y el portal universitario.
En su número 354, la Gaceta concentra además información relevante del acontecer de nuestra casa de estudios, convenios con otras instituciones, acciones de vinculación de sus distintos campus, así como un apartado con fotonotas.
Puedes consultarla en https://www.unison.mx/medios_informativos/gaceta/2022/gaceta354.pdf",57,57.0,1
58,ARTÍCULO 114. La revalidación procederá cuando los programas de las asignaturas por revalidar sean análogos a los de las asignaturas del plan de estudios al que se pretenda ingresar y cumplan con los mismos objetivos. La revalidación podrá otorgarse hasta por el 50% de las asignaturas que conforman dicho plan de estudios. 49 Reglamento de Estudios de Posgrado,58,18.0,2
59,"Fortalecimiento a la Minería Artesanal es uno de los tres proyectos de la Universidad de Sonora que el capítulo México de la Red de Soluciones de Desarrollo Sostenible (SDSN) ha seleccionado para integrarlos al Banco de Proyectos; dicha iniciativa busca implementar acciones inmediatas para el progreso de la buena práctica de la minería artesanal incidiendo en algunos objetivos del desarrollo sostenible planteados por la Organización de las Naciones Unidas (ONU).
Elizabeth Araux Sánchez, académica e investigadora adscrita al Departamento de Ingeniería Civil y Minas de la Unison y líder del proyecto, señaló que parte fundamental de la minería en México es la contribución de la minería artesanal, y tradicionalmente ha sido común que esta se realice con conocimientos heredados, inseguros y carentes de recursos para su progreso, por lo que es de remarcar que poco se ha fomentado para su buena práctica.
“Se considera que es necesario implementar acciones inmediatas para el progreso de esta buena práctica en la minería artesanal, cuya solución recae en la unión de conocimientos y recursos para lograr una acertada orientación para las comunidades de la pequeña minería que operen bajo condiciones vulnerables, proponiendo así la orientación para la extracción segura, responsable y con certeza en la disminución de impacto ambiental”, precisó.
La SDSN es una iniciativa de Naciones Unidas que fomenta la colaboración entre academia, gobierno, empresa y sociedad, con el propósito de diseñar soluciones para el desarrollo sostenible; entre sus programas está el Banco de Proyectos, un espacio que ayuda a convertir soluciones para la Agenda 2030, brindando herramientas que buscan mejorar proyectos y apoyar a los líderes a unir y conectar sus iniciativas con socios y recursos.
Araux Sánchez precisó que el proyecto atiende de manera directa en cuatro de los 17 Objetivos de Desarrollo Sostenible: Trabajo decente y crecimiento económico; Industria, innovación e infraestructura; Ciudades y comunidades sostenibles, y Producción y consumo responsables. El tipo de proyecto es de Investigación, desarrollo e innovación social; Emprendimiento y economía social, y Educación y sensibilización de comunidades.
“Este trabajo se centra en la pequeña minería, específicamente aquella que se practica de manera artesanal y que opera bajo condiciones vulnerables. Con la unión de conocimientos y recursos, conformaremos una red de apoyo técnico para la orientación y enseñanza de las buenas prácticas para la extracción minera artesanal segura, responsable y con disminución en el impacto ambiental”, explicó.
La idea es brindar orientación a la pequeña minería para la sostenibilidad de su trabajo mediante la mejora de las prácticas de extracción, optimización, seguridad, higiene y de la mitigación al impacto social y ambiental, que en conjunto impacte en la buena y positiva economía.
Agregó que el principal impacto será la capacitación de las comunidades, la formación de recursos humanos y la creación de documentos de divulgación y difusión que destaquen y muestren lo positivo de la buena minería artesanal; todo ello con el fin de mejorar las condiciones de trabajo y la promoción de las buenas prácticas de extracción, seguras y responsables, buscando en todo momento orientación para el mejor manejo de los recursos naturales necesarios para la extracción y, sin lugar a dudas, también lo será la creación de lazos de investigación entre profesores de la Universidad de Sonora para la solución de problemas sociales, destacó la docente.
Añadió que al tratarse de un proyecto interdisciplinar, en él colaboran alrededor de nueve académicos e investigadores de los programas educativos de Ingeniería Civil, Ingeniero Minero y de la Licenciatura en Geología de la Universidad de Sonora. Además, esta iniciativa pretende involucrar a estudiantes para que realicen su servicio social y desarrollo de tesis en estas mismas áreas, con posibilidades de incluir a alumnos e investigadores de Ingeniería Industrial y de Sistemas, Ingeniería en Mecatrónica, Ingeniería en Metalurgia, Ingeniería en Sistemas de Información y Arquitectura.
Elizabeth Araux Sánchez apuntó que con la intención de conformar un equipo de investigación multidisciplinaria en el área de extracción de materias primas de forma artesanal, se ha realizado la integración de miembros de las siguientes Academias de la Universidad de Sonora: Geomecánica e Infraestructura de Minas, Operaciones Mineras, estructuras, del Departamento de Ingeniería Civil y Minas, así como de la Academia de Geología Aplicada, del Departamento de Geología, considerando a especialistas en: mapeo, geología estructural, petrología, mecánica de rocas, topografía, riesgos geológicos, métodos geofísicos, salud y seguridad ambiental, operaciones mineras, seguridad laboral, asesoría legal, artesano) de rocas-minerales, diseño de redes sociales y estudiantes tesistas.
Durante los últimos meses, la red SDSN les ha brindado cursos de capacitación para hacer ajustes a los proyectos, todos ellos de forma gratuita, y en fechas próximas se realizará un evento para presentar los proyectos a nivel nacional, agregó.
La pequeña minería en México representa un 26% de la minería total, dentro del cual se establece un mínimo para la minería artesanal. En Sonora existen alrededor de 60 operaciones de pequeña minería de carbón, halita y grafito, entre otras, y en ello se omite el mencionar a los partícipes de la minería artesanal que extraen minerales como la calcita, turquesa, el jaspe, oro y demás, y a los que extraen rocas dimensionables como mármoles, piedra laja, piedra de cantera, sólo por mencionar algunas.
Por lo anterior, conocer una estadística certera de los grupos afectados por las malas prácticas de la minería artesanal es complejo, pero sí podemos visibilizar que la afectación trasciende a todos esos trabajadores, sus familias y, en ocasiones, a terceros cuando hay algún riesgo, por ejemplo, geológico o ambiental, aclaró la académica e investigadora.
El desarrollo del actual proyecto tiene una ubicación local, la cantera Las Minitas, siempre se buscará su vinculación con nuestra institución, y sobre todo fomentar y apoyar el desarrollo local de la minería artesanal.",59,252.0,4
60,"Estudiantes de la Licenciatura en Ciencias Nutricionales del campus Cajeme realizaron una práctica de laboratorio para estudiar y observar el crecimiento y características morfológicas de hongos filamentosos (mohos) y levaduras, como parte de una evaluación microbiológica del aire y superficies típicas del hogar.
La práctica experimental fue asesorada por Mario Hiram Uriarte Montoya, profesor de la asignatura Técnicas aplicadas de alimentos y tuvo como objetivo reconocer la existencia e importancia de los hongos microscópicos en la vida diaria.
Uriarte Montoya señaló que existen cientos de miles de especies de hongos en el reino Fungi, de los cuales muchos tienen aplicaciones prácticas en biotecnología, para la producción de proteínas, vitaminas, pigmentos y antibióticos, por ejemplo.
“Otros tienen gran influencia en lo que comemos y bebemos, pues pueden utilizarse en la producción de alimentos tales como quesos, pan y bebidas alcohólicas. Por otro lado, también hay hongos que tienen su lado negativo, ya que pueden contaminar cultivos vegetales, degradar ecosistemas, e incluso hay algunos que pueden causar enfermedades en los seres humanos, tanto infecciones como intoxicaciones graves, y de ahí la importancia de su estudio, para su adecuado manejo y control”, explicó.",60,58.0,1
61,"Ante la repentina apertura del mercado de libros digitales se requiere una visión crítica para determinar qué tipo de material se descargará de la red; de ahí la importancia de definir criterios de selección y archivo de este tipo de material, comentó el docente e investigador del Departamento de Historia y Antropología de la Universidad de Sonora Leopoldo García Ortega.
Durante su participación en la edición internacional del Simposio de Historia y Antropología 2021, el académico presentó la ponencia Del papel a la pantalla, la transición educativa y los libros en la época moderna, sesión en la cual compartió sus reflexiones sobre las ventajas y desventajas entre la edición impresa y digital de los libros.
Comentó que el ámbito de los “libros digitales se abrió repentinamente y hay muchas cosas en la red y se debe tener criterio para no bajar cualquier cosa, seleccionar lo que se bajará, lo que se guardará, porque no es lo mejor guardar todo lo que se baja, sino que se tiene que aprender a seleccionar qué se usará en verdad”, dijo.
“La batalla entre los libros digitales e impresos no ha terminado”, y eso se puede observar en las librerías que también ofrecen, además de libros impresos, la opción a la venta de libros digitales a través de sus páginas de internet, e incluso de los dispositivos electrónicos especializados para la lectura digital.
García Ortega resaltó el valor de los libros para el quehacer educativo y cultural: “los libros ayudan a transformar la mente de los alumnos mediante las estrategias didácticas de los docentes”; por otra parte, el libro impreso ofrece la posibilidad de hacer anotaciones, e ir a la biblioteca es un acto personal de disfrutar un libro y la lectura de éste.
""Los dispositivos electrónicos han provocado un cambio en los libros, empiezan a tomar otra forma en diversas plataformas y eso brinda a los lectores ciertas condiciones; hay dispositivos donde se guardan y se ve como factor de modernidad leer electrónicamente y se considera más práctico”, indicó.
En esta batalla del libro impreso contra versión electrónica también existe un debate ecológico sobre cuál de las dos opciones es más sustentable: los dispositivos electrónicos, que al desecharse generan residuos tóxicos, o los impresos, que pueden reciclarse.",61,113.0,2
62,"Ya puedes consultar la edición digital de la Gaceta Unison con información de los meses de noviembre y diciembre, publicación que destaca en su portada y páginas centrales el Premio Universidad de Sonora a la Trayectoria y Mérito Académico otorgado a Mérida Sotelo Lerma.
La edición 351 del órgano oficial de difusión de la Universidad de Sonora incluye otros importantes reconocimientos otorgados a miembros de esta casa de estudios, como el Premio al desempeño a la Excelencia del Egel de Ceneval, que recibieron egresados, y el Premio Anual a Profesores, Trabajadores, Investigadores y Técnicos Académicos.
La publicación también incluye el aval académico otorgado a distintos programas de licenciatura, así como galardones a estudiantes y profesores dentro y fuera del país.
La Gaceta contiene en su última edición información de eventos desarrollados en la institución, al igual que en los diferentes campus de las unidades regionales Norte y Sur y entrevista con alumnos en programas de movilidad en el extranjero.
La versión digital de la Gaceta Unison se puede consultar aquí: https://www.unison.mx/medios_informativos/gaceta/2022/gaceta351.pdf",62,41.696666666666665,1
63,"ARTÍCULO 24. La Comisión Académica del Posgrado se reunirá al menos tres veces al semestre en sesiones ordinarias y podrá realizar sesiones extraordinarias cuando las circunstancias así lo ameriten. Las reuniones podrán realizarse en forma presencial, virtual o mixta. Los acuerdos tomados deberán registrarse en el acta de sesión correspondiente.",63,12.5,2
64,"Y es que, desde septiembre pasado, se abrieron las puertas al público nuevamente, y se ofrecen análisis de rutina a costos de recuperación muy accesibles, como examen general de orina, citometría hemática, química sanguínea, así como diferentes tipos de perfiles como hepático y lipídico.
Caporal Hernández, dio a conocer que se ofertan también algunos paquetes; por ejemplo, los especiales para pacientes diabéticos.
Servicio integral
El objetivo de UNILABSS es brindar un servicio integral de calidad a cada uno de sus pacientes; permanece abierto de lunes a viernes, de 8:00 a 15:00 horas, sin necesidad de previa cita; para tomas de muestra se cuenta con el horario de 8:00 a 11:00 horas.
Además, los servicios de laboratorio del campus Caborca de la Unidad Regional Norte mantienen acercamiento con la sociedad al apoyar en jornadas médicas en coordinación con el Gobierno Municipal y Secretaría de Salud, llevando pruebas rápidas de tipo sanguíneo y cuantificación de hemoglobina.
La invitación está abierta a todo público que tenga la necesidad de realizarse pruebas de laboratorio, para que acudan las instalaciones del campus Caborca, ubicadas en avenida Universidad y Eleazar Ortiz, donde serán atendidos en el edificio J.",64,38.666666666666664,1
65,"Después de dos años de pandemia y en modalidad virtual, hoy comienza la temporada de Viernes de Concierto de manera presencial, en el marco del 25 aniversario de la Licenciatura en Artes. Este 2 de septiembre, que es de entrada libre, se ofrecerá un concierto en el que se presentará piano, guitarra y canto.
Los conciertos serán en el Salón de Usos Múltiples, del edificio 3N, el SUM Música, a las 18:00 horas. El de esta tarde será el primero de diez que se presentarán, como comentó Marybel Ferrales Nápoles, coordinadora del programa.
“Hoy mismo, 2 de septiembre, comenzamos; es el primero de diez conciertos; va a ser muy especial porque va a tener las tres áreas: piano, guitarra y canto; el área de piano tendrá a su cargo 20 minutos de ejecución musical, prosiguen los estudiantes del área de guitarra, y terminamos con canto. Los siguientes conciertos y serán por área”, comentó la académica.
Es parte de la formación de los estudiantes
A más de 20 años del inicio de los Viernes de Concierto, comentó que este es el escenario de formación para los estudiantes de la licenciatura en Música.
“El objetivo primordial es que el alumno presente todos sus avances en ejecución e interpretación de obras musicales ante el público, también comprende otros ámbitos en lo que es la educación y el desarrollo de nuestros alumnos intérpretes, como es el conocimiento histórico musical de las obras que va a interpretar”, explicó.
Marybel Ferrales aclaró que, con el regreso a las actividades presenciales, los Viernes de Concierto ya no serán transmitidos por medios digitales, y aprovechó para invitar a acudir en esta temporada, en la que cada presentación, con excepción de la de hoy, tendrá una cuota de recuperación de 25 pesos.",65,64.0,1
66,"ARTÍCULO 61. Son estudiantes especiales quienes se inscriban en una o varias asignaturas que forman parte de un plan de estudios de posgrado sin pretender obtener un diploma o grado de la Universidad 32 Reglamento de Estudios de Posgrado de Sonora. Podrán ser incluidos en listas, presentar exámenes, obtener constancia de inscripción y de calificación, pero no tendrán derecho a obtener un diploma o grado por estos estudios. Los estudiantes especiales deberán cubrir las cuotas de inscripción y colegiatura en los términos establecidos en el Reglamento de Cuotas. En igualdad de circunstancias académicas, estudiantes ordinarios tendrán preferencia de inscripción con respecto a los alumnos especiales.",66,27.740000000000002,1
67,"En el arranque de la tercera semana del inicio de clases del semestre que da marcha a la transición de un modelo híbrido en la Universidad de Sonora, tanto alumnos como académicos se encuentran ya en una dinámica que les ha facilitado combinar lo virtual y presencial, con espacios adecuados y facilidades.
Para Maximiliano y Carlos, del segundo semestre de la Licenciatura en Administración, el contar con parte de su educación de manera presencial les permite conocer su escuela e involucrarse más en las clases.
“Pues tenemos tres presenciales y las demás son en línea, nos quedamos en el campus, tenemos las dos primeras y la penúltima. Es más fácil de aprender, pones más atención con lo presencial”, coincidieron.
Algo que también les da seguridad son los protocolos que han encontrado.
“Los implementan muy bien; de hecho, ahorita nos regañaron porque estábamos juntos, en cada salón y a la entrada hay gel y tapetes”, mencionaron los universitarios.
Siguen protocolos
Carlos Armando Acosta Meraz, estudiante de segundo semestre de Contabilidad, tomó su clase virtual de la materia de Probabilidad en el Laboratorio de Informática.
“Sí me gustaría más tener todas las clases; ahorita tengo solo tres clases presenciales y me quedó a tomar mis clases”, aseguró.
Griselda Bustamante, de la Licenciatura en Ciencias de la Comunicación también hace uso del Laboratorio de Informática en sus tiempos de clase virtual y libres.
“Para entrar a mis clases y hacer tarea, si ha estado muy accesible el uso del internet y la computadora. Persona que veo persona que se está poniendo sanitizante, aquí en el centro cuando terminas de usarlo te piden que limpies tu espacio”, platicó.
Oscar Moreno García, de Administración, también comentó que hace uso sin problema del internet del campus y de los espacios con equipo de cómputo: “Tengo una clase y aquí tengo que tomar las otras en línea, aquí o en el laboratorio de informática”.
El académico del Departamento de Administración, Juan Miguel Moreno Montijo expresó que, en medio de este semestre de transición, tanto para maestros como para alumnos, se cuidan los protocolos con grupos de máximo 20 estudiantes, en aulas que están completamente equipadas para poder impartir la clase a los presenciales y de manera virtual.
“Estamos en ese cambio y que vamos a irnos adaptando poco a poco a esas necesidades que tenemos ahora para poder impartir clases. Aquí en el Departamento tenemos dos centros de cómputo; en dado caso de que algún alumno se encuentre aquí en la universidad y necesite tomar la clase en línea, puede pasar aquí a los centros de cómputo”.
Los únicos requisitos para utilizar estos espacios son guardar la sana distancia, traer sus audífonos; además, para acceder al Laboratorio Central de Informática, el docente o estudiante debe registrarse de manera previa en: https://lci.unison.mx/citas-para-utilizacion-de-equipo-de-computo-en-el-lci/
Video: https://wetransfer.com/downloads/cbe2b054a36c53a552bea4ef6f6a868320220124174054/b4c2c8dd877cbde3f7d1d3550fe0a9cf20220124174115/de932c
Fotos: https://wetransfer.com/downloads/12ac2ddfbc272cea3ad002ba4232eefd20220124173049/88e9c5dc3606e638fb5c163840a1aafe20220124173229/35aa8f",67,128.33333333333334,1
68,"Por vez primera, el Departamento de Lenguas Extranjeras de la Universidad de Sonora ofrecerá cursos de idiomas a distancia a los estudiantes de las unidades académicas de Nogales, Santa Ana, Caborca, Obregón y Navojoa.
La académica Karin Neudecker de Rosas, coordinadora del área Otros Idiomas, informó que los cursos llevarán la dinámica de una clase presencial y sincrónica, pero de manera digital.
Dio a conocer que las clases se desarrollarán de lunes a viernes en un horario fijo a través de una plataforma y videollamadas.
Mañana es el límite
En esta primera ocasión, precisó, se incluyen los cursos de alemán 1, árabe 1, francés 1, chino 1 y ruso 1.
Indicó que el costo es de una materia de acuerdo a las cuotas vigentes de esta casa de estudios.
“El cupo es de 15 alumnos mínimo, a 40 máximo”, dijo.
Informó que el registro en línea será del 23 al 26 de enero en un Google forms: https://forms.office.com/r/VeWeempLXB y que el inicio de clases está programado para el día 30 del mes en curso.",68,29.0,1
69,"Con todo y que el contexto de la nueva realidad pandémica provocada por la covid-19 ha modificado y condicionado el trabajo educativo universitario, éste no se ha detenido y avanza vía diversas estrategias de enseñanza virtual y presencial en la Universidad de Sonora, afirmaron los académicos Arturo Ordaz Álvarez, presidente de la Academia de Administración Pública e Hiram Félix Rosas, coordinador de la Maestría en Enseñanza de la Historia en el Departamento de Historia y Antropología.
Lo relevante, dijeron, es que la labor académica ha estado vigente e inclusive habiéndose posibilitado en su momento la continuidad del trabajo en laboratorios y proyectos de investigación con estricto apego a las medidas sanitarias.
“La experiencia acumulada en el contexto actual de la contingencia sanitaria en el proceso educativo universitario virtual y presencial y el uso de las tecnologías disponibles para posibilitar el trabajo docente, ha tenido efectos positivos dentro y fuera del aula, reiteraron.
Arturo Ordaz Álvarez, profesor de la Licenciatura en Administración Pública dijo que sin duda alguna esa experiencia académica les ha hecho adquirir nuevas competencias en relación con la educación a distancia y el uso eficiente de las tecnologías de la información y la comunicación, situación que antes de la pandemia ya se encontraba a la vuelta de la esquina y que la pandemia apresuró su presencia en las instituciones educativas.
Reconoció que el contexto pandémico en el que por meses han realizado las labores académicas, les ha requerido poner atención a las estrategias e instrumentos empleados en su trabajo con estudiantes y profesores.
“Se han revalorado estos medios educativos y se les ha dado un papel más significativo en la formación integral de estudiantes, asumiéndolos con un mayor nivel de conciencia, ya que la educación a distancia y la híbrida representan hoy en día una alternativa relevante para el futuro de la educación mundial.
Disposiciones institucionales
Ordaz Álvarez hizo mención a las disposiciones institucionales para atender la grave situación que se ha vivido desde principios del año 2000, mismas que contextualizan el quehacer cotidiano realizado durante este tiempo, con el propósito de dar cumplimiento a las labores que los académicos realizan para atender los propósitos de toda institución de educación superior.
“La planeación académica semestral de los cursos ha permitido avanzar en el desarrollo de los programas educativos”, precisó, dando a conocer como a través del portal de la Universidad de Sonora la comunidad universitaria, cuenta con el acceso virtual a múltiples servicios, como el Sistema Virtual de Enlace Académico (Sivea) mediante el cual estudiantes y profesores, cuentan con un punto de encuentro para interactuar sobre las materias, información y materiales de apoyo, pase de lista, foro, y la planeación y entrega de tareas Dicha tecnología resultó de mucha utilidad en el tránsito al periodo de la pandemia, afirmó.
La comunicación por correo electrónico, por teléfono celular y por WhatsApp, añadió, han sido medios empleados de manera común para mantener el contacto y comunicación con los estudiantes. Por su disponibilidad e inmediatez, dijo que esas herramientas han permitido informar sobre las disposiciones universitarias y programar las acciones con las cuales concluir satisfactoriamente cada semestre.
El trabajo académico en la nueva realidad
Subrayó que el reto de la capacitación en esas tecnologías era una exigencia para cumplir satisfactoriamente con las labores académicas, incluyendo también las plataformas Microsoft Teams y Zoom, lo que propició que se convirtieran en un apoyo fundamental en las labores de docencia y el trabajo colaborativo virtual.
Arturo Ordaz dijo que en el caso particular de la creación de los grupos de Teams ocurrió de manera relativamente sencilla ya que la plataforma está ligada a la base de datos que la Universidad tiene de la comunidad estudiantil. También se tiene conectividad para transmitir en vivo mediante Facebook Live, agregó.
Hizo referencia a que el empleo del correo electrónico, teléfono celular, WhatsApp y el Sivea, plataforma tecnológica que brinda un espacio común para que los docentes compartan e intercambien conocimientos con sus alumnos a través de aplicaciones y actividades en Internet durante el desarrollo de la materia en el semestre, siguen empleándose como medios de comunicación e información.
“La educación a distancia y la híbrida en todos sus niveles representan hoy en día una alternativa relevante para el futuro de la educación mundial; por ello tiene que ser reflexionada y asumir políticas que retomen la experiencia que se está viviendo”, expresó.
Producción intelectual
Estableció que la producción intelectual que se genera en las universidades permea todos los espacios en los que se desenvuelve el ser humano, afirmando que profesores e investigadores deben continuar reflexionando sobre la crisis pandémica que vivimos, sobre, su origen, desarrollo y los efectos generados.
No en balde, dijo que los condicionamientos impuestos por la pandemia hicieron que en las instituciones educativas se pensara en la mejor forma de dar continuidad a la formación de estudiantes y a la investigación y divulgación de la ciencia y la tecnología. “Es el momento de seguir revisando estos problemas y soluciones con el filtro de lo vivido, determinar qué nos queda y debemos aprovechar y qué es necesario desarrollar para mejorar la labor educativa en el corto y mediano plazo.
“Hoy nos toca impulsar la revaloración de lo que hacemos en nuestro trabajo cotidiano, de la planeación educativa, del tiempo y espacio en el que realizamos nuestra labor, sobre las nuevas prácticas y estrategias educativas. De manera más concreta, establecer nuevas formas de interactuar y revalorar las tecnologías que se han convertido en medios significativos en nuestro vínculo con alumnos, académicos, con las mismas autoridades educativas, con el gobierno y con la sociedad en general”, concluyó.
Medición del aprendizaje. Hiram Félix Rosas
Uno de déficits en la investigación acerca de los procesos educativos está en la adecuada medición del aprendizaje, lo cual evidentemente nos coloca en desventaja para valorar y comprender los efectos de la contingencia sanitaria en los distintos niveles escolares, afirmó por su parte Hiram Félix Rosas.
No obstante, dijo, se puede señalar que la agudización de las desigualdades es un asunto que cobró relevancia a partir de marzo de 2020.
“El problema ya estaba ahí como condicionante, pero la presencia pandémica de la covid-19 lo evidenció y nos muestra la diversa serie de elementos contextuales que influyen en el aprendizaje”, indicó.
Planteó que ante la pregunta directa si la pandemia ha provocado un retroceso en los procesos de enseñanza y aprendizaje, podemos tener dos respuestas: una inmediata y otra de largo aliento.
“En corto, es evidente que las acciones diferenciadas ante el nuevo entorno educativo generan desigualdad y por lo mismo retroceso, al menos para los sectores desprovistos de los elementos básicos para el nuevo escenario”, dijo.
Sin embargo, Félix Rosas señaló que, analizada como proceso, esa experiencia puede derivar en condiciones educativas favorables, especialmente si se pone la mira en la mejora de las escuelas y espacios públicos.
“Es aquí donde podemos garantizar el acceso equitativo a la educación y con ello atacar una parte de los problemas estructurales que condicionan la educación y formación ciudadana”, sostuvo.",69,251.5,2
